planet_name,disposition,koi_id,kic_id,npl,kep_mag,rstar,rstar_err1,rstar_err2,mstar,mstar_err1,mstar_err2,epoch,epoch_err1,epoch_err2,period,period_err1,period_err2,depth,depth_err1,depth_err2,duration,duration_err1,duration_err2
K01525.01,CONFIRMED,K01525,7869917,2,12.082,1.544,0.037,-0.036,1.409,0.073,-0.066,2454966.5559999999,0.00331,-0.00331,7.71467686,2.9070000000000001E-5,-2.9070000000000001E-5,233.90000000000001,7.5999999999999996,-7.5999999999999996,4.5871000000000004,7.2599999999999998E-2,-7.2599999999999998E-2
K01526.01,CONFIRMED,K01526,9824805,1,15.216,1.115,0.05,-0.046,1.054,0.067,-0.071,2454966.463,4.8999999999999998E-3,-4.8999999999999998E-3,4.4444825999999997,0.00002427,-0.00002427,163,10.699999999999999,-10.699999999999999,3.6859999999999999,0.13100000000000001,-0.13100000000000001
K01581.01,CANDIDATE,K01581,7939330,2,15.481,2.098,0.182,-0.168,1.033,0.102,-0.104,2454970.5780000002,8.7100000000000007E-3,-8.7100000000000007E-3,29.542256600000002,2.9579999999999998E-4,-2.9579999999999998E-4,879.89999999999998,33.100000000000001,-33.100000000000001,13.901999999999999,0.52200000000000002,-0.52200000000000002
K01581.02,CONFIRMED,K01581,7939330,2,15.481,2.098,0.182,-0.168,1.033,0.102,-0.104,2455098.9399999999,0.0103,-0.0103,144.55162799999999,0.002496,-0.002496,1035.2,38.399999999999999,-38.399999999999999,16.599,0.38900000000000001,-0.38900000000000001
K01582.01,CANDIDATE,K01582,4918309,1,15.402,1.081,0.045,-0.043,0.894,0.064,-0.053,2454979.9180000001,2.0699999999999998E-3,-2.0699999999999998E-3,186.4361811,4.8899999999999996E-4,-4.8899999999999996E-4,4347,114,-114,5.774,0.157,-0.157
K01583.01,CONFIRMED,K01583,12602568,1,15.068,1.389,0.061,-0.061,1.103,0.078,-0.087,2454970.2069999999,0.0028,-0.0028,8.0472772100000007,2.8900000000000001E-5,-2.8900000000000001E-5,486,15.1,-15.1,5.1589999999999998,0.216,-0.216
K01584.01,CONFIRMED,K01584,9941066,1,15.961,0.625,0.024,-0.024,0.633,0.025,-0.022,2454970.2480000001,2.7699999999999999E-3,-2.7699999999999999E-3,5.8706341599999998,0.00002109,-0.00002109,505.60000000000002,25.300000000000001,-25.300000000000001,2.5735999999999999,9.1300000000000006E-2,-9.1300000000000006E-2
K00191.01,CONFIRMED,K00191,5972334,4,14.991,0.912,0.031,-0.027,0.965,0.04,-0.049,2454965.3849999998,1.1400000000000001E-4,-1.1400000000000001E-4,15.358767771,2.1289999999999999E-6,-2.1289999999999999E-6,14638.1,20.199999999999999,-20.199999999999999,4.1223000000000001,1.5699999999999999E-2,-1.5699999999999999E-2
K01659.01,CANDIDATE,K01659,4650733,1,15.111,1.216,0.064,-0.058,1.184,0.06,-0.07,2454976.9160000002,4.9699999999999996E-3,-4.9699999999999996E-3,29.539089700000002,1.9799999999999999E-4,-1.9799999999999999E-4,403.30000000000001,25.100000000000001,-25.100000000000001,4.1390000000000002,0.151,-0.151
K01660.01,CANDIDATE,K01660,4830605,1,15.614,1.725,0.211,-0.188,1.148,0.109,-0.094,2454997.1749999998,7.9900000000000006E-3,-7.9900000000000006E-3,35.636402199999999,3.7149999999999998E-4,-3.7149999999999998E-4,452.60000000000002,34.299999999999997,-34.299999999999997,4.8879999999999999,0.30099999999999999,-0.30099999999999999
K01458.01,CANDIDATE,K01458,12120943,1,15.703,1.214,0.098,-0.081,0.957,0.083,-0.072,2455187.8300000001,0.00156,-0.00156,8.9812847199999997,2.0679999999999999E-5,-2.0679999999999999E-5,4924,76.700000000000003,-76.700000000000003,5.0396999999999998,7.3599999999999999E-2,-7.3599999999999999E-2
K00171.02,CONFIRMED,K00171,7831264,2,13.717,1.377,0.038,-0.032,1.296,0.055,-0.054,2454977.4419999998,2.5899999999999999E-3,-2.5899999999999999E-3,13.07141889,4.0479999999999999E-5,-4.0479999999999999E-5,251.09999999999999,8.4000000000000004,-8.4000000000000004,3.0945999999999998,7.2499999999999995E-2,-7.2499999999999995E-2
K01527.01,CANDIDATE,K01527,7768451,1,14.879,0.918,0.026,-0.024,0.931,0.05,-0.058,2454995.8799999999,4.1999999999999997E-3,-4.1999999999999997E-3,192.66713899999999,1.0169999999999999E-3,-1.0169999999999999E-3,1148.3,49.5,-49.5,5.4429999999999996,0.16800000000000001,-0.16800000000000001
K01528.01,CONFIRMED,K01528,7691260,1,14.083,0.856,0.017,-0.017,0.853,0.054,-0.057,2454967.0989999999,0.00199,-0.00199,3.9895441919999999,0.000009764,-0.000009764,190,8.6999999999999993,-8.6999999999999993,1.591,6.8000000000000005E-2,-6.8000000000000005E-2
K01529.01,CONFIRMED,K01529,9821454,2,14.307,1.338,0.038,-0.037,1.135,0.07,-0.082,2454980.7510000002,8.3599999999999994E-3,-8.3599999999999994E-3,17.9776037,1.6799999999999999E-4,-1.6799999999999999E-4,213.90000000000001,12.199999999999999,-12.199999999999999,4.6050000000000004,0.32700000000000001,-0.32700000000000001
K01529.02,CONFIRMED,K01529,9821454,2,14.307,1.338,0.038,-0.037,1.135,0.07,-0.082,2454970.7209999999,1.2999999999999999E-2,-1.2999999999999999E-2,11.8693144,0.0001749,-0.0001749,101.90000000000001,8.4000000000000004,-8.4000000000000004,4.6529999999999996,0.29799999999999999,-0.29799999999999999
K01530.01,CONFIRMED,K01530,11954842,1,13.029,1.216,0.029,-0.029,0.996,0.07,-0.066,2454972.7820000001,2.0300000000000001E-3,-2.0300000000000001E-3,12.98494603,3.2490000000000002E-5,-3.2490000000000002E-5,257.19999999999999,7.5999999999999996,-7.5999999999999996,3.4497,6.4899999999999999E-2,-6.4899999999999999E-2
K01585.01,CONFIRMED,K01585,5470739,1,15.401,1.084,0.044,-0.042,0.996,0.075,-0.077,2454972.7459999998,2.8400000000000001E-3,-2.8400000000000001E-3,19.178939759999999,0.00008064,-0.00008064,752.79999999999995,25.300000000000001,-25.300000000000001,5.1440000000000001,0.105,-0.105
K01586.01,CONFIRMED,K01586,10022908,1,14.94,0.726,0.014,-0.014,0.739,0.034,-0.032,2454968.463,1.5200000000000001E-3,-1.5200000000000001E-3,6.9913045199999999,0.00001449,-0.00001449,555.39999999999998,17.800000000000001,-17.800000000000001,2.1568000000000001,5.7000000000000002E-2,-5.7000000000000002E-2
K01588.01,CONFIRMED,K01588,5617854,1,14.699,0.589,0.026,-0.024,0.598,0.018,-0.02,2454968.5469999998,9.0600000000000001E-4,-9.0600000000000001E-4,3.5174947250000002,3.7910000000000002E-6,-3.7910000000000002E-6,532.79999999999995,12,-12,1.5639000000000001,3.3300000000000003E-2,-3.3300000000000003E-2
K01665.01,CONFIRMED,K01665,4932442,1,14.042,1.291,0.033,-0.033,1.278,0.042,-0.057,2454970.074,5.3699999999999998E-3,-5.3699999999999998E-3,6.9336516699999997,4.1109999999999998E-5,-4.1109999999999998E-5,119.59999999999999,6.4000000000000004,-6.4000000000000004,4.6079999999999997,0.14599999999999999,-0.14599999999999999
K01669.01,CONFIRMED,K01669,5183357,1,14.171,1.317,0.041,-0.037,1.128,0.069,-0.075,2455008.1770000001,4.5999999999999999E-3,-4.5999999999999999E-3,61.037359100000003,3.2309999999999999E-4,-3.2309999999999999E-4,437.5,12.6,-12.6,8.3780000000000001,0.13200000000000001,-0.13200000000000001
K01672.01,CONFIRMED,K01672,5269467,1,15.81,0.689,0.019,-0.019,0.701,0.031,-0.029,2454970.5150000001,4.1099999999999999E-3,-4.1099999999999999E-3,33.867778299999998,1.6670000000000001E-4,-1.6670000000000001E-4,894.79999999999995,43.200000000000003,-43.200000000000003,3.7200000000000002,0.127,-0.127
K01675.01,CANDIDATE,K01675,5360920,1,15.789,0.936,0.053,-0.048,0.915,0.061,-0.065,2454977.4550000001,2.2499999999999998E-3,-2.2499999999999998E-3,14.62399621,3.9619999999999997E-5,-3.9619999999999997E-5,1082,53.700000000000003,-53.700000000000003,2.1930000000000001,0.13400000000000001,-0.13400000000000001
K01466.01,CANDIDATE,K01466,9512981,1,15.962,0.751,0.024,-0.024,0.792,0.035,-0.038,2455190.997,7.3700000000000002E-4,-7.3700000000000002E-4,281.56288890000002,0.0003835,-0.0003835,21012,102,-102,8.8529999999999998,0.0286,-0.0286
K01531.01,CONFIRMED,K01531,11764462,1,13.069,0.782,0.045,-0.04,0.797,0.046,-0.046,2454969.5869999998,0.00199,-0.00199,5.6991959200000002,0.00001367,-0.00001367,159.40000000000001,5.2999999999999998,-5.2999999999999998,2.3906000000000001,6.0299999999999999E-2,-6.0299999999999999E-2
K01532.01,CONFIRMED,K01532,11656246,1,12.841,1.386,0.033,-0.034,1.308,0.054,-0.058,2454980.4900000002,2.5400000000000002E-3,-2.5400000000000002E-3,18.114738129999999,5.2500000000000002E-5,-5.2500000000000002E-5,241.5,5.2999999999999998,-5.2999999999999998,5.2706,7.0199999999999999E-2,-7.0199999999999999E-2
K01533.01,CONFIRMED,K01533,7808587,1,13.939,0.977,0.021,-0.02,0.976,0.05,-0.06,2454967.889,0.00297,-0.00297,6.2414579100000003,2.1929999999999998E-5,-2.1929999999999998E-5,163.69999999999999,6.2000000000000002,-6.2000000000000002,3.0998000000000001,7.3800000000000004E-2,-7.3800000000000004E-2
K01534.01,CONFIRMED,K01534,4741126,2,13.47,1.367,0.032,-0.034,1.259,0.06,-0.06,2454979.9840000002,4.2300000000000003E-3,-4.2300000000000003E-3,20.4222447,0.000108,-0.000108,189.30000000000001,5.7999999999999998,-5.7999999999999998,6.2199999999999998,0.11899999999999999,-0.11899999999999999
K01589.01,CONFIRMED,K01589,5301750,5,14.764,1.196,0.464,-0.233,1.074,0.18,-0.108,2454971.7680000002,2.8700000000000002E-3,-2.8700000000000002E-3,8.7258547800000006,2.9920000000000002E-5,-2.9920000000000002E-5,446.69999999999999,12.800000000000001,-12.800000000000001,4.4729999999999999,6.5799999999999997E-2,-6.5799999999999997E-2
K01589.02,CONFIRMED,K01589,5301750,5,14.764,1.196,0.464,-0.233,1.074,0.18,-0.108,2454968.1869999999,4.2399999999999998E-3,-4.2399999999999998E-3,12.882913950000001,6.8880000000000005E-5,-6.8880000000000005E-5,460.5,18.899999999999999,-18.899999999999999,5.6760000000000002,0.58999999999999997,-0.58999999999999997
K01589.03,CONFIRMED,K01589,5301750,5,14.764,1.196,0.464,-0.233,1.074,0.18,-0.108,2454978.1230000001,3.6900000000000001E-3,-3.6900000000000001E-3,27.4345973,0.0001317,-0.0001317,472.60000000000002,19.399999999999999,-19.399999999999999,5.0380000000000003,0.121,-0.121
K01589.04,CONFIRMED,K01589,5301750,5,14.764,1.196,0.464,-0.233,1.074,0.18,-0.108,2454968.429,3.8800000000000002E-3,-3.8800000000000002E-3,4.2245363100000004,2.2200000000000001E-5,-2.2200000000000001E-5,159.09999999999999,10.300000000000001,-10.300000000000001,3.1280000000000001,0.11899999999999999,-0.11899999999999999
K01589.05,CONFIRMED,K01589,5301750,5,14.764,1.196,0.464,-0.233,1.074,0.18,-0.108,2454993.2940000002,7.4400000000000004E-3,-7.4400000000000004E-3,44.552026599999998,4.5310000000000001E-4,-4.5310000000000001E-4,362.10000000000002,22.5,-22.5,6,0.21199999999999999,-0.21199999999999999
K01677.01,CONFIRMED,K01677,5526717,1,14.279,1.208,0.041,-0.041,1.202,0.045,-0.056,2455011.1549999998,2.8400000000000001E-3,-2.8400000000000001E-3,52.069001999999998,1.9589999999999999E-4,-1.9589999999999999E-4,558.29999999999995,23.300000000000001,-23.300000000000001,3.0089000000000001,8.8700000000000001E-2,-8.8700000000000001E-2
K00191.02,CANDIDATE,K00191,5972334,4,14.991,0.912,0.031,-0.027,0.965,0.04,-0.049,2454965.5060000001,8.6399999999999997E-4,-8.6399999999999997E-4,2.4184068409999999,2.4719999999999998E-6,-2.4719999999999998E-6,665.39999999999998,10.9,-10.9,2.0743999999999998,3.1099999999999999E-2,-3.1099999999999999E-2
K01681.01,CANDIDATE,K01681,5531953,3,15.855,0.42,0.046,-0.056,0.45,0.043,-0.043,2454971.3390000002,0.00349,-0.00349,6.9391033699999998,3.0599999999999998E-5,-3.0599999999999998E-5,614.70000000000005,28.600000000000001,-28.600000000000001,2.9769999999999999,0.13300000000000001,-0.13300000000000001
K01683.01,CONFIRMED,K01683,6034945,1,14.63,0.955,0.025,-0.024,0.92,0.065,-0.068,2454966.9750000001,4.6899999999999997E-3,-4.6899999999999997E-3,9.1150026900000007,0.00005079,-0.00005079,268.30000000000001,14.1,-14.1,4.5579999999999998,0.121,-0.121
K00172.01,CONFIRMED,K00172,8692861,2,13.749,1.182,0.029,-0.028,0.955,0.07,-0.066,2454970.841,1.1199999999999999E-3,-1.1199999999999999E-3,13.7223682,1.8219999999999998E-5,-1.8219999999999998E-5,571.10000000000002,6.5,-6.5,5.1231,3.5700000000000003E-2,-3.5700000000000003E-2
K01470.01,CANDIDATE,K01470,9480310,1,15.703,0.974,0.048,-0.046,0.954,0.065,-0.07,2455196.2949999999,1.5900000000000001E-3,-1.5900000000000001E-3,15.434009959999999,0.00003693,-0.00003693,1785.9000000000001,34.899999999999999,-34.899999999999999,4.2572000000000001,7.6399999999999996E-2,-7.6399999999999996E-2
K01534.02,CONFIRMED,K01534,4741126,2,13.47,1.367,0.032,-0.034,1.259,0.06,-0.06,2454971.2459999998,5.8199999999999997E-3,-5.8199999999999997E-3,7.6384608399999996,5.4249999999999997E-5,-5.4249999999999997E-5,71.700000000000003,4.7000000000000002,-4.7000000000000002,3.9569999999999999,0.16200000000000001,-0.16200000000000001
K01535.01,CONFIRMED,K01535,11669125,1,13.046,0.919,0.02,-0.018,0.873,0.061,-0.058,2455021.568,4.0299999999999997E-3,-4.0299999999999997E-3,70.698172400000004,3.5349999999999997E-4,-3.5349999999999997E-4,357.69999999999999,11,-11,6.6319999999999997,0.104,-0.104
K01536.01,CONFIRMED,K01536,12159249,1,12.71,1.436,0.034,-0.033,1.241,0.051,-0.065,2454966.5600000001,3.0799999999999998E-3,-3.0799999999999998E-3,3.7444364499999998,0.0000145,-0.0000145,73.299999999999997,3.3999999999999999,-3.3999999999999999,2.9190999999999998,8.7599999999999997E-2,-8.7599999999999997E-2
K01537.01,CANDIDATE,K01537,9872292,1,11.74,1.829,0.04,-0.038,1.157,0.127,-0.069,2454969.6979999999,6.4700000000000001E-3,-6.4700000000000001E-3,10.191546779999999,7.8120000000000004E-5,-7.8120000000000004E-5,61.299999999999997,2.5,-2.5,6.165,0.14299999999999999,-0.14299999999999999
K01539.01,CANDIDATE,K01539,8081482,1,14.569,1.638,0.059,-0.057,0.931,0.06,-0.063,2454966.8700000001,5.4000000000000001E-4,-5.4000000000000001E-4,2.8194533220000002,1.8300000000000001E-6,-1.8300000000000001E-6,71867,443,-443,4.4127000000000001,4.1099999999999998E-2,-4.1099999999999998E-2
K01590.01,CANDIDATE,K01590,5542466,3,15.674,0.754,0.052,-0.045,0.765,0.046,-0.044,2455034.23,3.2499999999999999E-3,-3.2499999999999999E-3,12.89006728,0.00006012,-0.00006012,602.5,27.100000000000001,-27.100000000000001,3.5550000000000002,0.11700000000000001,-0.11700000000000001
K01590.02,CANDIDATE,K01590,5542466,3,15.674,0.754,0.052,-0.045,0.765,0.046,-0.044,2455010.8879999998,3.2299999999999998E-3,-3.2299999999999998E-3,2.3557450499999999,1.0210000000000001E-5,-1.0210000000000001E-5,266.89999999999998,18,-18,1.796,0.115,-0.115
K01590.03,CANDIDATE,K01590,5542466,3,15.674,0.754,0.052,-0.045,0.765,0.046,-0.044,2454967.6379999998,4.7800000000000004E-3,-4.7800000000000004E-3,4.7466612799999996,0.00002779,-0.00002779,256.80000000000001,23.300000000000001,-23.300000000000001,2.093,0.156,-0.156
K01591.01,CANDIDATE,K01591,10028140,1,15.372,0.775,0.022,-0.022,0.815,0.038,-0.052,2454973.2990000001,0.00266,-0.00266,19.656393420000001,6.9859999999999999E-5,-6.9859999999999999E-5,843.20000000000005,37.299999999999997,-37.299999999999997,3.226,0.215,-0.215
K01685.01,CANDIDATE,K01685,6049190,1,14.811,1.372,0.066,-0.063,1.201,0.065,-0.074,2455022.1579999998,3.4499999999999999E-3,-3.4499999999999999E-3,70.468170999999998,2.6800000000000001E-4,-2.6800000000000001E-4,922.39999999999998,23.899999999999999,-23.899999999999999,6.6529999999999996,0.12,-0.12
K01687.01,CONFIRMED,K01687,6198999,1,15.32,0.691,0.015,-0.015,0.707,0.03,-0.028,2454965.554,2.3500000000000001E-3,-2.3500000000000001E-3,3.9324606900000001,1.0360000000000001E-5,-1.0360000000000001E-5,455.5,17.600000000000001,-17.600000000000001,2.1762999999999999,7.4200000000000002E-2,-7.4200000000000002E-2
K01688.01,CONFIRMED,K01688,6310636,1,14.542,1.607,0.053,-0.05,1.248,0.058,-0.099,2454965.0320000001,0.00264,-0.00264,0.92103049699999995,2.9919999999999999E-6,-2.9919999999999999E-6,101.5,4.2999999999999998,-4.2999999999999998,2.6076999999999999,7.9000000000000001E-2,-7.9000000000000001E-2
K01692.01,CONFIRMED,K01692,6616218,2,12.557,0.897,0.016,-0.014,0.942,0.04,-0.052,2454970.2650000001,6.3599999999999996E-4,-6.3599999999999996E-4,5.9604000109999999,4.3900000000000003E-6,-4.3900000000000003E-6,828.29999999999995,7.2999999999999998,-7.2999999999999998,2.8616999999999999,0.0441,-0.0441
K01472.01,CONFIRMED,K01472,7761545,1,15.061,0.957,0.029,-0.028,0.989,0.047,-0.057,2454994.0079999999,9.3899999999999995E-4,-9.3899999999999995E-4,85.351487500000005,1.0289999999999999E-4,-1.0289999999999999E-4,4674.6999999999998,36.600000000000001,-36.600000000000001,6.7504,4.0399999999999998E-2,-4.0399999999999998E-2
K01473.01,CANDIDATE,K01473,7499398,1,15.573,0.977,0.04,-0.028,0.88,0.072,-0.058,2455190.7859999998,8.3699999999999996E-4,-8.3699999999999996E-4,23.020284780000001,2.7650000000000001E-5,-2.7650000000000001E-5,5077.8000000000002,62.700000000000003,-62.700000000000003,3.544,0.13100000000000001,-0.13100000000000001
K01474.01,CONFIRMED,K01474,12365184,1,13.005,1.856,0.06,-0.057,1.432,0.063,-0.066,2455029.0929999999,2.7599999999999999E-4,-2.7599999999999999E-4,69.726466389999999,2.3799999999999999E-5,-2.3799999999999999E-5,4491.1999999999998,17.399999999999999,-17.399999999999999,3.7176999999999998,1.0800000000000001E-2,-1.0800000000000001E-2
K01475.01,CANDIDATE,K01475,4770365,3,15.937,0.663,0.016,-0.016,0.669,0.026,-0.022,2455011.9419999998,0.00158,-0.00158,1.6093219409999999,0.000003044,-0.000003044,728.5,24.399999999999999,-24.399999999999999,1.6067,5.0500000000000003E-2,-5.0500000000000003E-2
K01475.02,CANDIDATE,K01475,4770365,3,15.937,0.663,0.016,-0.016,0.669,0.026,-0.022,2455018.4789999998,0.00296,-0.00296,9.5122004600000007,3.2100000000000001E-5,-3.2100000000000001E-5,1169.4000000000001,40.200000000000003,-40.200000000000003,2.9497,8.3699999999999997E-2,-8.3699999999999997E-2
K01475.03,CANDIDATE,K01475,4770365,3,15.937,0.663,0.016,-0.016,0.669,0.026,-0.022,2454965.9389999998,5.4799999999999996E-3,-5.4799999999999996E-3,4.7294117699999996,3.0750000000000002E-5,-3.0750000000000002E-5,434.30000000000001,33.700000000000003,-33.700000000000003,2.234,0.156,-0.156
K00003.01,CONFIRMED,K00003,10748390,1,9.174,0.773,0.011,-0.011,0.765,0.026,-0.016,2454957.8130000001,7.5099999999999996E-5,-7.5099999999999996E-5,4.887803076,4.6600000000000002E-7,-4.6600000000000002E-7,4315.8000000000002,6.0999999999999996,-6.0999999999999996,2.3625500000000001,4.6600000000000001E-3,-4.6600000000000001E-3
K00020.01,CONFIRMED,K00020,11804465,1,13.438,1.525,0.035,-0.033,1.146,0.074,-0.09,2455004.0090000001,2.8799999999999999E-5,-2.8799999999999999E-5,4.4379629339999997,1.7100000000000001E-7,-1.7100000000000001E-7,16387.599999999999,5.2999999999999998,-5.2999999999999998,4.6981299999999999,7.9000000000000001E-4,-7.9000000000000001E-4
K00179.01,CONFIRMED,K00179,9663113,2,13.955,2.208,0.078,-0.073,1.544,0.063,-0.075,2454975.7999999998,1.1199999999999999E-3,-1.1199999999999999E-3,20.740286449999999,2.9649999999999999E-5,-2.9649999999999999E-5,1023.3,7.5,-7.5,10.3939,6.2600000000000003E-2,-6.2600000000000003E-2
K01541.01,CANDIDATE,K01541,4840513,1,15.189,1.293,0.076,-0.069,1.197,0.067,-0.078,2454966.6510000001,1.3899999999999999E-4,-1.3899999999999999E-4,2.3792821970000002,4.0600000000000001E-7,-4.0600000000000001E-7,48434,106,-106,3.1728999999999998,5.8799999999999998E-3,-5.8799999999999998E-3
K01593.01,CONFIRMED,K01593,5289854,2,15.809,0.906,0.05,-0.046,0.93,0.055,-0.06,2455015.4539999999,4.1900000000000001E-3,-4.1900000000000001E-3,9.6950114599999999,4.6570000000000003E-5,-4.6570000000000003E-5,515.20000000000005,30.899999999999999,-30.899999999999999,2.75,0.10299999999999999,-0.10299999999999999
K01593.02,CONFIRMED,K01593,5289854,2,15.809,0.906,0.05,-0.046,0.93,0.055,-0.06,2454972.0759999999,0.00547,-0.00547,15.382539400000001,0.0001144,-0.0001144,550.5,33,-33,3.8149999999999999,0.16200000000000001,-0.16200000000000001
K01595.01,CONFIRMED,K01595,10006581,1,14.904,1.188,0.055,-0.052,0.999,0.066,-0.066,2454975.0819999999,2.8500000000000001E-3,-2.8500000000000001E-3,40.109781699999999,1.4090000000000001E-4,-1.4090000000000001E-4,732,20.800000000000001,-20.800000000000001,5.2096,8.6900000000000005E-2,-8.6900000000000005E-2
K00191.03,CANDIDATE,K00191,5972334,4,14.991,0.912,0.031,-0.027,0.965,0.04,-0.049,2454966.3659999999,0.00166,-0.00166,0.708621057,1.3570000000000001E-6,-1.3570000000000001E-6,187.5,7.2999999999999998,-7.2999999999999998,1.5041,5.2600000000000001E-2,-5.2600000000000001E-2
K01692.02,CONFIRMED,K01692,6616218,2,12.557,0.897,0.016,-0.014,0.942,0.04,-0.052,2454966.321,4.3099999999999996E-3,-4.3099999999999996E-3,2.46106962,1.2799999999999999E-5,-1.2799999999999999E-5,84.200000000000003,5.2999999999999998,-5.2999999999999998,2.1840000000000002,0.11,-0.11
K01693.01,CANDIDATE,K01693,6696462,1,14.98,0.976,0.048,-0.043,0.948,0.062,-0.063,2454970.233,6.8199999999999999E-4,-6.8199999999999999E-4,3.4037439260000002,0.000002892,-0.000002892,815.89999999999998,17.399999999999999,-17.399999999999999,1.5017,4.0000000000000001E-2,-4.0000000000000001E-2
